EmployeeID,CurrentSkill,ProficiencyLevel,ProjectSkillRequired,Gap,GapBinary
E588,SQL,Advanced,SQL,No,0
E589,PYTHON,Advanced,ML,No,0
E590,SQL,Advanced,JAVA,No,0
E591,DATA ANALYSIS,Beginner,JAVA,Yes,1
E592,JAVA,Advanced,PYTHON,Yes,1
E593,ML,Beginner,ML,Yes,1
E594,EXCEL,Advanced,PYTHON,No,0
E595,JAVA,Intermediate,JAVA,No,0
E596,JAVA,Intermediate,SQL,No,0
E597,SQL,Beginner,SQL,No,0
E598,SQL,Advanced,PYTHON,No,0
E599,JAVA,Beginner,JAVA,No,0
E600,PYTHON,Beginner,JAVA,No,0
E601,DATA ANALYSIS,Advanced,ML,Yes,1
E602,EXCEL,Beginner,ML,Yes,1
E603,EXCEL,Intermediate,SQL,Yes,1
E604,SQL,Advanced,ML,No,0
E605,ML,Beginner,ML,Yes,1
E606,DATA ANALYSIS,Advanced,PYTHON,No,0
E607,JAVA,Advanced,JAVA,Yes,1
E608,ML,Advanced,JAVA,Yes,1
E609,JAVA,Intermediate,ML,No,0
E610,SQL,Intermediate,SQL,No,0
E611,SQL,Advanced,SQL,No,0
E612,DATA ANALYSIS,Beginner,ML,No,0
E613,DATA ANALYSIS,Beginner,JAVA,No,0
E614,EXCEL,Advanced,ML,No,0
E615,JAVA,Intermediate,ML,Yes,1
E616,ML,Advanced,PYTHON,Yes,1
E617,SQL,Advanced,ML,No,0
E618,JAVA,Advanced,ML,No,0
E619,EXCEL,Beginner,SQL,No,0
E620,JAVA,Beginner,JAVA,No,0
E621,DATA ANALYSIS,Advanced,JAVA,Yes,1
E622,SQL,Beginner,ML,Yes,1
E623,ML,Intermediate,PYTHON,No,0
E624,DATA ANALYSIS,Beginner,SQL,No,0
E625,SQL,Advanced,SQL,Yes,1
E626,ML,Advanced,ML,Yes,1
E627,JAVA,Beginner,JAVA,No,0
E628,EXCEL,Beginner,JAVA,Yes,1
E629,ML,Beginner,JAVA,Yes,1
E630,ML,Intermediate,PYTHON,Yes,1
E631,EXCEL,Beginner,SQL,Yes,1
E632,DATA ANALYSIS,Beginner,JAVA,No,0
E633,ML,Beginner,SQL,Yes,1
E634,EXCEL,Beginner,ML,No,0
E635,PYTHON,Advanced,ML,No,0
E636,SQL,Beginner,SQL,Yes,1
E637,JAVA,Advanced,ML,No,0
E638,DATA ANALYSIS,Advanced,ML,No,0
E639,EXCEL,Advanced,SQL,No,0
E640,ML,Intermediate,SQL,Yes,1
E641,DATA ANALYSIS,Intermediate,SQL,Yes,1
E642,JAVA,Intermediate,SQL,Yes,1
E643,JAVA,Intermediate,PYTHON,Yes,1
E644,DATA ANALYSIS,Beginner,JAVA,No,0
E645,ML,Beginner,ML,Yes,1
E646,ML,Intermediate,JAVA,No,0
E647,SQL,Beginner,ML,No,0
E648,JAVA,Advanced,ML,No,0
E649,ML,Advanced,PYTHON,Yes,1
E650,ML,Advanced,ML,No,0
E651,PYTHON,Advanced,SQL,No,0
E652,SQL,Intermediate,PYTHON,Yes,1
E653,EXCEL,Intermediate,ML,Yes,1
E654,SQL,Beginner,PYTHON,No,0
E655,JAVA,Beginner,PYTHON,No,0
E656,ML,Advanced,SQL,No,0
E657,JAVA,Advanced,ML,Yes,1
E658,ML,Intermediate,JAVA,No,0
E659,EXCEL,Beginner,SQL,No,0
E660,SQL,Intermediate,ML,No,0
E661,SQL,Beginner,PYTHON,No,0
E662,JAVA,Beginner,ML,No,0
E663,ML,Beginner,PYTHON,No,0
E664,EXCEL,Beginner,PYTHON,No,0
E665,JAVA,Advanced,PYTHON,No,0
E666,ML,Advanced,ML,Yes,1
E667,EXCEL,Intermediate,SQL,No,0
E668,JAVA,Advanced,PYTHON,Yes,1
E669,PYTHON,Intermediate,PYTHON,No,0
E670,SQL,Beginner,PYTHON,No,0
E671,SQL,Advanced,PYTHON,No,0
E672,JAVA,Beginner,SQL,Yes,1
E673,DATA ANALYSIS,Intermediate,JAVA,Yes,1
E674,DATA ANALYSIS,Intermediate,JAVA,No,0
E675,DATA ANALYSIS,Intermediate,PYTHON,No,0
E676,ML,Advanced,JAVA,Yes,1
E677,SQL,Beginner,ML,No,0
E678,PYTHON,Intermediate,ML,Yes,1
E679,SQL,Beginner,ML,No,0
E680,EXCEL,Intermediate,JAVA,No,0
E681,JAVA,Beginner,SQL,No,0
E682,DATA ANALYSIS,Advanced,ML,No,0
E683,EXCEL,Beginner,SQL,Yes,1
E684,EXCEL,Beginner,PYTHON,No,0
E685,EXCEL,Advanced,SQL,Yes,1
E686,PYTHON,Intermediate,SQL,Yes,1
E687,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E688,SQL,Advanced,JAVA,Yes,1
E689,JAVA,Advanced,PYTHON,Yes,1
E690,EXCEL,Intermediate,SQL,Yes,1
E691,JAVA,Beginner,SQL,No,0
E692,EXCEL,Intermediate,ML,No,0
E693,SQL,Beginner,JAVA,No,0
E694,ML,Advanced,JAVA,No,0
E695,PYTHON,Intermediate,SQL,Yes,1
E696,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E697,ML,Beginner,SQL,Yes,1
E698,SQL,Beginner,ML,No,0
E699,PYTHON,Advanced,SQL,No,0
E700,PYTHON,Beginner,ML,No,0
E701,SQL,Intermediate,JAVA,No,0
E702,EXCEL,Advanced,ML,No,0
E703,SQL,Beginner,ML,No,0
E704,DATA ANALYSIS,Beginner,JAVA,No,0
E705,PYTHON,Beginner,SQL,Yes,1
E706,PYTHON,Beginner,SQL,No,0
E707,ML,Intermediate,SQL,No,0
E708,ML,Intermediate,SQL,No,0
E709,PYTHON,Advanced,SQL,No,0
E710,ML,Advanced,PYTHON,No,0
E711,SQL,Intermediate,JAVA,Yes,1
E712,PYTHON,Beginner,JAVA,No,0
E713,JAVA,Beginner,ML,Yes,1
E714,JAVA,Advanced,PYTHON,No,0
E715,SQL,Advanced,PYTHON,No,0
E716,SQL,Intermediate,PYTHON,Yes,1
E717,SQL,Beginner,PYTHON,Yes,1
E718,JAVA,Beginner,PYTHON,Yes,1
E719,JAVA,Intermediate,PYTHON,No,0
E720,EXCEL,Advanced,ML,Yes,1
E721,SQL,Beginner,ML,No,0
E722,EXCEL,Advanced,ML,Yes,1
E723,PYTHON,Advanced,SQL,Yes,1
E724,SQL,Advanced,JAVA,No,0
E725,JAVA,Intermediate,ML,Yes,1
E726,ML,Beginner,SQL,No,0
E727,JAVA,Intermediate,PYTHON,No,0
E728,DATA ANALYSIS,Beginner,JAVA,Yes,1
E729,JAVA,Intermediate,JAVA,Yes,1
E730,ML,Beginner,PYTHON,No,0
E731,JAVA,Intermediate,SQL,No,0
E732,DATA ANALYSIS,Intermediate,JAVA,No,0
E733,ML,Beginner,SQL,Yes,1
E734,ML,Beginner,JAVA,No,0
E735,DATA ANALYSIS,Beginner,ML,No,0
E736,JAVA,Advanced,ML,Yes,1
E737,EXCEL,Advanced,ML,Yes,1
E738,PYTHON,Intermediate,JAVA,No,0
E739,EXCEL,Advanced,PYTHON,Yes,1
E740,DATA ANALYSIS,Beginner,ML,No,0
E741,JAVA,Advanced,JAVA,Yes,1
E742,PYTHON,Advanced,JAVA,Yes,1
E743,DATA ANALYSIS,Beginner,JAVA,Yes,1
E744,JAVA,Beginner,JAVA,No,0
E745,JAVA,Advanced,JAVA,Yes,1
E746,SQL,Intermediate,PYTHON,No,0
E747,SQL,Beginner,SQL,Yes,1
E748,PYTHON,Beginner,JAVA,Yes,1
E749,DATA ANALYSIS,Advanced,JAVA,No,0
E750,SQL,Beginner,JAVA,Yes,1
E751,DATA ANALYSIS,Intermediate,SQL,No,0
E752,ML,Advanced,SQL,No,0
E753,EXCEL,Intermediate,SQL,Yes,1
E754,JAVA,Intermediate,ML,Yes,1
E755,EXCEL,Advanced,ML,No,0
E756,EXCEL,Beginner,SQL,No,0
E757,DATA ANALYSIS,Beginner,JAVA,Yes,1
E758,DATA ANALYSIS,Intermediate,SQL,Yes,1
E759,SQL,Beginner,PYTHON,Yes,1
E760,DATA ANALYSIS,Beginner,SQL,No,0
E761,EXCEL,Intermediate,PYTHON,Yes,1
E762,JAVA,Beginner,SQL,Yes,1
E763,PYTHON,Advanced,SQL,No,0
E764,SQL,Beginner,SQL,No,0
E765,SQL,Intermediate,SQL,No,0
E766,JAVA,Intermediate,JAVA,Yes,1
E767,ML,Beginner,PYTHON,No,0
E768,EXCEL,Intermediate,ML,Yes,1
E769,DATA ANALYSIS,Intermediate,JAVA,No,0
E770,EXCEL,Advanced,SQL,No,0
E771,ML,Beginner,PYTHON,Yes,1
E772,DATA ANALYSIS,Beginner,JAVA,Yes,1
E773,JAVA,Intermediate,JAVA,No,0
E774,JAVA,Intermediate,PYTHON,No,0
E775,EXCEL,Intermediate,ML,No,0
E776,DATA ANALYSIS,Advanced,JAVA,Yes,1
E777,JAVA,Advanced,ML,No,0
E778,JAVA,Advanced,PYTHON,No,0
E779,SQL,Intermediate,JAVA,Yes,1
E780,PYTHON,Advanced,ML,No,0
E781,EXCEL,Beginner,SQL,Yes,1
E782,EXCEL,Intermediate,ML,No,0
E783,EXCEL,Intermediate,ML,No,0
E784,DATA ANALYSIS,Advanced,SQL,Yes,1
E785,EXCEL,Intermediate,PYTHON,Yes,1
E786,DATA ANALYSIS,Advanced,JAVA,Yes,1
E787,PYTHON,Beginner,JAVA,No,0
E788,EXCEL,Intermediate,SQL,No,0
E789,JAVA,Intermediate,PYTHON,No,0
E790,PYTHON,Beginner,ML,No,0
E791,EXCEL,Beginner,PYTHON,No,0
E792,DATA ANALYSIS,Advanced,PYTHON,No,0
E793,DATA ANALYSIS,Beginner,PYTHON,No,0
E794,EXCEL,Advanced,ML,Yes,1
E795,JAVA,Intermediate,ML,No,0
E796,DATA ANALYSIS,Intermediate,SQL,No,0
E797,SQL,Advanced,PYTHON,No,0
E798,DATA ANALYSIS,Beginner,JAVA,No,0
E799,ML,Advanced,PYTHON,Yes,1
E800,SQL,Advanced,PYTHON,No,0
E801,ML,Beginner,PYTHON,No,0
E802,DATA ANALYSIS,Beginner,ML,No,0
E803,ML,Advanced,JAVA,No,0
E804,JAVA,Beginner,SQL,No,0
E805,EXCEL,Intermediate,JAVA,No,0
E806,PYTHON,Intermediate,PYTHON,No,0
E807,JAVA,Advanced,SQL,Yes,1
E808,PYTHON,Advanced,JAVA,No,0
E809,JAVA,Intermediate,JAVA,Yes,1
E810,ML,Advanced,ML,No,0
E811,ML,Intermediate,ML,Yes,1
E812,EXCEL,Beginner,ML,No,0
E813,JAVA,Intermediate,PYTHON,No,0
E814,PYTHON,Intermediate,JAVA,No,0
E815,SQL,Advanced,PYTHON,No,0
E816,ML,Beginner,ML,Yes,1
E817,DATA ANALYSIS,Advanced,SQL,No,0
E818,EXCEL,Advanced,JAVA,No,0
E819,DATA ANALYSIS,Intermediate,ML,Yes,1
E820,SQL,Beginner,ML,Yes,1
E821,DATA ANALYSIS,Beginner,PYTHON,Yes,1
E822,SQL,Intermediate,ML,Yes,1
E823,JAVA,Advanced,SQL,No,0
E824,JAVA,Advanced,PYTHON,No,0
E825,EXCEL,Beginner,PYTHON,No,0
E826,PYTHON,Advanced,PYTHON,Yes,1
E827,SQL,Advanced,ML,No,0
E828,PYTHON,Intermediate,JAVA,No,0
E829,DATA ANALYSIS,Beginner,PYTHON,No,0
E830,DATA ANALYSIS,Advanced,JAVA,No,0
E831,DATA ANALYSIS,Intermediate,PYTHON,No,0
E832,DATA ANALYSIS,Advanced,PYTHON,No,0
E833,DATA ANALYSIS,Beginner,ML,Yes,1
E834,ML,Intermediate,PYTHON,No,0
E835,ML,Beginner,ML,Yes,1
E836,SQL,Intermediate,JAVA,Yes,1
E837,JAVA,Beginner,ML,No,0
E838,EXCEL,Beginner,ML,No,0
E839,SQL,Intermediate,JAVA,No,0
E840,JAVA,Beginner,SQL,No,0
E841,DATA ANALYSIS,Beginner,ML,Yes,1
E842,DATA ANALYSIS,Advanced,PYTHON,No,0
E843,ML,Beginner,SQL,No,0
E844,PYTHON,Intermediate,PYTHON,No,0
E845,JAVA,Advanced,ML,No,0
E846,JAVA,Beginner,SQL,Yes,1
E847,ML,Beginner,JAVA,No,0
E848,SQL,Intermediate,ML,No,0
E849,PYTHON,Intermediate,JAVA,No,0
E850,EXCEL,Beginner,PYTHON,No,0
E851,PYTHON,Beginner,PYTHON,No,0
E852,PYTHON,Intermediate,PYTHON,Yes,1
E853,EXCEL,Beginner,SQL,No,0
E854,DATA ANALYSIS,Advanced,JAVA,Yes,1
E855,SQL,Advanced,PYTHON,No,0
E856,PYTHON,Advanced,ML,No,0
E857,SQL,Advanced,JAVA,Yes,1
E858,ML,Advanced,SQL,No,0
E859,JAVA,Beginner,JAVA,Yes,1
E860,JAVA,Intermediate,JAVA,No,0
E861,DATA ANALYSIS,Advanced,ML,Yes,1
E862,ML,Advanced,ML,No,0
E863,JAVA,Intermediate,PYTHON,No,0
E864,SQL,Advanced,JAVA,No,0
E865,PYTHON,Advanced,PYTHON,No,0
E866,SQL,Intermediate,ML,Yes,1
E867,SQL,Beginner,JAVA,Yes,1
E868,ML,Advanced,JAVA,Yes,1
E869,SQL,Beginner,PYTHON,No,0
E870,SQL,Advanced,JAVA,No,0
E871,SQL,Beginner,ML,Yes,1
E872,EXCEL,Beginner,ML,No,0
E873,PYTHON,Advanced,PYTHON,No,0
E874,PYTHON,Intermediate,SQL,Yes,1
E875,EXCEL,Intermediate,SQL,No,0
E876,JAVA,Advanced,JAVA,No,0
E877,SQL,Beginner,PYTHON,Yes,1
E878,DATA ANALYSIS,Beginner,SQL,No,0
E879,PYTHON,Advanced,JAVA,Yes,1
E880,PYTHON,Beginner,SQL,No,0
E881,EXCEL,Advanced,ML,No,0
E882,DATA ANALYSIS,Intermediate,JAVA,No,0
E883,ML,Beginner,SQL,Yes,1
E884,SQL,Advanced,JAVA,No,0
E885,SQL,Advanced,PYTHON,No,0
E886,DATA ANALYSIS,Beginner,SQL,Yes,1
E887,EXCEL,Advanced,ML,No,0
E888,EXCEL,Intermediate,PYTHON,Yes,1
E889,JAVA,Beginner,SQL,Yes,1
E890,EXCEL,Advanced,PYTHON,Yes,1
E891,PYTHON,Beginner,ML,Yes,1
E892,JAVA,Advanced,PYTHON,Yes,1
E893,PYTHON,Intermediate,SQL,No,0
E894,EXCEL,Advanced,SQL,Yes,1
E895,ML,Intermediate,JAVA,No,0
E896,JAVA,Advanced,PYTHON,Yes,1
E897,EXCEL,Advanced,JAVA,No,0
E898,JAVA,Intermediate,JAVA,Yes,1
E899,DATA ANALYSIS,Intermediate,JAVA,Yes,1
E900,DATA ANALYSIS,Advanced,PYTHON,No,0
E901,EXCEL,Advanced,PYTHON,No,0
E902,EXCEL,Beginner,ML,Yes,1
E903,DATA ANALYSIS,Beginner,PYTHON,No,0
E904,DATA ANALYSIS,Advanced,JAVA,No,0
E905,JAVA,Beginner,PYTHON,Yes,1
E906,JAVA,Intermediate,SQL,Yes,1
E907,PYTHON,Intermediate,ML,No,0
E908,PYTHON,Advanced,ML,No,0
E909,DATA ANALYSIS,Advanced,JAVA,No,0
E910,SQL,Intermediate,PYTHON,No,0
E911,PYTHON,Beginner,PYTHON,Yes,1
E912,ML,Intermediate,SQL,Yes,1
E913,ML,Beginner,SQL,No,0
E914,PYTHON,Advanced,SQL,Yes,1
E915,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E916,JAVA,Intermediate,ML,Yes,1
E917,PYTHON,Advanced,SQL,No,0
E918,DATA ANALYSIS,Intermediate,ML,No,0
E919,PYTHON,Advanced,SQL,Yes,1
E920,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E921,SQL,Beginner,ML,Yes,1
E922,PYTHON,Intermediate,PYTHON,No,0
E923,JAVA,Beginner,ML,No,0
E924,ML,Advanced,SQL,No,0
E925,EXCEL,Advanced,JAVA,Yes,1
E926,ML,Beginner,SQL,Yes,1
E927,PYTHON,Beginner,PYTHON,Yes,1
E928,SQL,Intermediate,ML,No,0
E929,PYTHON,Advanced,JAVA,No,0
E930,ML,Advanced,SQL,Yes,1
E931,PYTHON,Intermediate,SQL,No,0
E932,EXCEL,Advanced,PYTHON,No,0
E933,JAVA,Advanced,SQL,Yes,1
E934,PYTHON,Beginner,SQL,No,0
E935,SQL,Intermediate,ML,No,0
E936,ML,Beginner,SQL,No,0
E937,SQL,Beginner,ML,No,0
E938,PYTHON,Intermediate,SQL,Yes,1
E939,PYTHON,Intermediate,SQL,No,0
E940,DATA ANALYSIS,Beginner,ML,No,0
E941,DATA ANALYSIS,Beginner,SQL,No,0
E942,EXCEL,Intermediate,ML,No,0
E943,JAVA,Beginner,PYTHON,No,0
E944,ML,Advanced,ML,Yes,1
E945,EXCEL,Beginner,SQL,No,0
E946,ML,Intermediate,PYTHON,No,0
E947,EXCEL,Intermediate,JAVA,No,0
E948,JAVA,Advanced,JAVA,No,0
E949,PYTHON,Beginner,ML,Yes,1
E950,SQL,Advanced,JAVA,No,0
E951,DATA ANALYSIS,Advanced,ML,Yes,1
E952,JAVA,Beginner,PYTHON,Yes,1
E953,PYTHON,Intermediate,SQL,No,0
E954,SQL,Beginner,SQL,No,0
E955,PYTHON,Intermediate,SQL,No,0
E956,SQL,Advanced,JAVA,Yes,1
E957,JAVA,Beginner,SQL,No,0
E958,EXCEL,Beginner,JAVA,No,0
E959,EXCEL,Advanced,ML,No,0
E960,PYTHON,Advanced,JAVA,No,0
E961,ML,Advanced,SQL,Yes,1
E962,SQL,Beginner,ML,Yes,1
E963,ML,Beginner,JAVA,Yes,1
E964,EXCEL,Beginner,PYTHON,No,0
E965,DATA ANALYSIS,Advanced,SQL,Yes,1
E966,DATA ANALYSIS,Intermediate,SQL,Yes,1
E967,DATA ANALYSIS,Advanced,ML,No,0
E968,EXCEL,Beginner,PYTHON,No,0
E969,JAVA,Advanced,JAVA,Yes,1
E970,PYTHON,Beginner,JAVA,No,0
E971,DATA ANALYSIS,Advanced,SQL,Yes,1
E972,EXCEL,Advanced,PYTHON,No,0
E973,DATA ANALYSIS,Advanced,ML,Yes,1
E974,ML,Beginner,JAVA,Yes,1
E975,PYTHON,Advanced,ML,No,0
E976,DATA ANALYSIS,Beginner,ML,Yes,1
E977,EXCEL,Advanced,JAVA,No,0
E978,PYTHON,Beginner,JAVA,No,0
E979,DATA ANALYSIS,Beginner,JAVA,No,0
E980,SQL,Beginner,PYTHON,No,0
E981,ML,Advanced,ML,No,0
E982,SQL,Intermediate,PYTHON,Yes,1
E983,SQL,Advanced,SQL,No,0
E984,JAVA,Intermediate,SQL,Yes,1
E985,EXCEL,Intermediate,JAVA,No,0
E986,PYTHON,Intermediate,SQL,No,0
E987,ML,Advanced,SQL,Yes,1
E988,EXCEL,Beginner,ML,No,0
E989,JAVA,Beginner,JAVA,No,0
E990,JAVA,Beginner,PYTHON,Yes,1
E991,JAVA,Beginner,PYTHON,No,0
E992,ML,Advanced,SQL,No,0
E993,EXCEL,Intermediate,PYTHON,Yes,1
E994,EXCEL,Advanced,JAVA,Yes,1
E995,SQL,Advanced,ML,Yes,1
E996,SQL,Beginner,SQL,No,0
E997,SQL,Advanced,PYTHON,No,0
E998,EXCEL,Intermediate,JAVA,No,0
E999,PYTHON,Intermediate,ML,No,0
E1000,JAVA,Intermediate,PYTHON,No,0
E1001,ML,Intermediate,JAVA,No,0
E1002,EXCEL,Advanced,JAVA,No,0
E1003,JAVA,Advanced,SQL,Yes,1
E1004,PYTHON,Beginner,SQL,No,0
E1005,PYTHON,Beginner,JAVA,No,0
E1006,SQL,Advanced,ML,Yes,1
E1007,EXCEL,Beginner,SQL,Yes,1
E1008,EXCEL,Intermediate,JAVA,No,0
E1009,DATA ANALYSIS,Intermediate,JAVA,Yes,1
E1010,PYTHON,Advanced,ML,Yes,1
E1011,PYTHON,Intermediate,PYTHON,No,0
E1012,ML,Intermediate,ML,Yes,1
E1013,PYTHON,Beginner,SQL,Yes,1
E1014,SQL,Beginner,JAVA,No,0
E1015,JAVA,Advanced,SQL,Yes,1
E1016,DATA ANALYSIS,Beginner,PYTHON,Yes,1
E1017,PYTHON,Advanced,ML,No,0
E1018,EXCEL,Beginner,ML,Yes,1
E1019,JAVA,Advanced,ML,No,0
E1020,JAVA,Intermediate,PYTHON,No,0
E1021,DATA ANALYSIS,Intermediate,SQL,No,0
E1022,ML,Intermediate,JAVA,Yes,1
E1023,SQL,Intermediate,SQL,Yes,1
E1024,SQL,Advanced,SQL,No,0
E1025,DATA ANALYSIS,Intermediate,PYTHON,No,0
E1026,EXCEL,Advanced,SQL,Yes,1
E1027,ML,Beginner,SQL,No,0
E1028,PYTHON,Beginner,SQL,Yes,1
E1029,ML,Advanced,PYTHON,No,0
E1030,EXCEL,Intermediate,ML,No,0
E1031,ML,Beginner,JAVA,Yes,1
E1032,ML,Intermediate,ML,No,0
E1033,JAVA,Beginner,ML,No,0
E1034,ML,Beginner,PYTHON,Yes,1
E1035,SQL,Advanced,JAVA,No,0
E1036,SQL,Advanced,JAVA,No,0
E1037,EXCEL,Beginner,SQL,No,0
E1038,ML,Intermediate,SQL,No,0
E1039,EXCEL,Advanced,PYTHON,No,0
E1040,SQL,Beginner,ML,No,0
E1041,SQL,Beginner,SQL,No,0
E1042,ML,Intermediate,SQL,No,0
E1043,PYTHON,Advanced,SQL,No,0
E1044,JAVA,Intermediate,PYTHON,No,0
E1045,PYTHON,Beginner,SQL,Yes,1
E1046,JAVA,Intermediate,JAVA,Yes,1
E1047,DATA ANALYSIS,Beginner,PYTHON,Yes,1
E1048,SQL,Beginner,JAVA,No,0
E1049,PYTHON,Intermediate,ML,No,0
E1050,ML,Beginner,JAVA,Yes,1
E1051,PYTHON,Intermediate,ML,No,0
E1052,DATA ANALYSIS,Intermediate,JAVA,No,0
E1053,SQL,Advanced,ML,Yes,1
E1054,EXCEL,Advanced,SQL,Yes,1
E1055,ML,Beginner,PYTHON,Yes,1
E1056,PYTHON,Beginner,ML,No,0
E1057,EXCEL,Advanced,SQL,No,0
E1058,PYTHON,Intermediate,SQL,No,0
E1059,JAVA,Intermediate,SQL,No,0
E1060,JAVA,Beginner,ML,No,0
E1061,ML,Beginner,ML,Yes,1
E1062,DATA ANALYSIS,Advanced,PYTHON,No,0
E1063,JAVA,Advanced,SQL,No,0
E1064,EXCEL,Beginner,ML,No,0
E1065,PYTHON,Advanced,SQL,No,0
E1066,SQL,Advanced,SQL,Yes,1
E1067,EXCEL,Beginner,ML,Yes,1
E1068,EXCEL,Intermediate,ML,Yes,1
E1069,SQL,Intermediate,PYTHON,No,0
E1070,SQL,Beginner,PYTHON,No,0
E1071,DATA ANALYSIS,Intermediate,JAVA,Yes,1
E1072,SQL,Intermediate,JAVA,No,0
E1073,PYTHON,Intermediate,JAVA,No,0
E1074,SQL,Intermediate,PYTHON,No,0
E1075,SQL,Intermediate,PYTHON,Yes,1
E1076,SQL,Intermediate,SQL,No,0
E1077,DATA ANALYSIS,Advanced,PYTHON,No,0
E1078,EXCEL,Advanced,JAVA,Yes,1
E1079,PYTHON,Advanced,PYTHON,Yes,1
E1080,DATA ANALYSIS,Beginner,SQL,Yes,1
E1081,JAVA,Advanced,JAVA,No,0
E1082,PYTHON,Intermediate,PYTHON,No,0
E1083,DATA ANALYSIS,Beginner,JAVA,Yes,1
E1084,ML,Advanced,ML,No,0
E1085,ML,Advanced,ML,Yes,1
E1086,EXCEL,Advanced,PYTHON,No,0
E1087,ML,Intermediate,SQL,No,0
E1088,ML,Intermediate,ML,No,0
E1089,SQL,Advanced,JAVA,No,0
E1090,SQL,Intermediate,JAVA,No,0
E1091,PYTHON,Beginner,SQL,Yes,1
E1092,DATA ANALYSIS,Beginner,SQL,No,0
E1093,ML,Advanced,SQL,No,0
E1094,JAVA,Beginner,JAVA,No,0
E1095,EXCEL,Beginner,PYTHON,No,0
E1096,PYTHON,Beginner,SQL,Yes,1
E1097,SQL,Advanced,JAVA,No,0
E1098,SQL,Intermediate,ML,No,0
E1099,PYTHON,Beginner,SQL,Yes,1
E1100,PYTHON,Advanced,PYTHON,Yes,1
E1101,ML,Advanced,PYTHON,No,0
E1102,ML,Advanced,PYTHON,No,0
E1103,EXCEL,Advanced,PYTHON,Yes,1
E1104,JAVA,Intermediate,ML,Yes,1
E1105,PYTHON,Intermediate,PYTHON,Yes,1
E1106,PYTHON,Beginner,ML,No,0
E1107,PYTHON,Intermediate,PYTHON,No,0
E1108,JAVA,Beginner,JAVA,No,0
E1109,SQL,Advanced,JAVA,Yes,1
E1110,DATA ANALYSIS,Beginner,SQL,Yes,1
E1111,PYTHON,Intermediate,SQL,No,0
E1112,JAVA,Advanced,SQL,Yes,1
E1113,ML,Beginner,SQL,No,0
E1114,DATA ANALYSIS,Intermediate,PYTHON,No,0
E1115,ML,Beginner,SQL,Yes,1
E1116,ML,Intermediate,SQL,Yes,1
E1117,ML,Advanced,PYTHON,No,0
E1118,EXCEL,Advanced,PYTHON,No,0
E1119,EXCEL,Advanced,PYTHON,No,0
E1120,JAVA,Advanced,PYTHON,Yes,1
E1121,JAVA,Intermediate,ML,No,0
E1122,EXCEL,Beginner,PYTHON,Yes,1
E1123,ML,Beginner,JAVA,No,0
E1124,ML,Beginner,JAVA,Yes,1
E1125,EXCEL,Advanced,SQL,Yes,1
E1126,SQL,Intermediate,SQL,No,0
E1127,ML,Beginner,ML,Yes,1
E1128,DATA ANALYSIS,Advanced,SQL,No,0
E1129,ML,Intermediate,JAVA,No,0
E1130,DATA ANALYSIS,Advanced,ML,Yes,1
E1131,SQL,Beginner,ML,Yes,1
E1132,JAVA,Intermediate,ML,No,0
E1133,SQL,Intermediate,JAVA,Yes,1
E1134,JAVA,Intermediate,SQL,No,0
E1135,ML,Advanced,SQL,No,0
E1136,DATA ANALYSIS,Intermediate,ML,No,0
E1137,SQL,Beginner,PYTHON,No,0
E1138,PYTHON,Advanced,PYTHON,Yes,1
E1139,EXCEL,Beginner,JAVA,No,0
E1140,ML,Advanced,SQL,No,0
E1141,EXCEL,Intermediate,PYTHON,No,0
E1142,PYTHON,Advanced,PYTHON,Yes,1
E1143,PYTHON,Advanced,JAVA,No,0
E1144,PYTHON,Beginner,SQL,No,0
E1145,EXCEL,Intermediate,PYTHON,Yes,1
E1146,JAVA,Advanced,SQL,Yes,1
E1147,JAVA,Intermediate,ML,Yes,1
E1148,EXCEL,Beginner,ML,No,0
E1149,EXCEL,Advanced,SQL,Yes,1
E1150,SQL,Intermediate,PYTHON,No,0
E1151,DATA ANALYSIS,Advanced,SQL,Yes,1
E1152,JAVA,Advanced,JAVA,Yes,1
E1153,EXCEL,Beginner,SQL,Yes,1
E1154,EXCEL,Beginner,JAVA,Yes,1
E1155,EXCEL,Beginner,PYTHON,Yes,1
E1156,EXCEL,Beginner,PYTHON,Yes,1
E1157,EXCEL,Advanced,ML,No,0
E1158,DATA ANALYSIS,Advanced,ML,No,0
E1159,ML,Intermediate,PYTHON,Yes,1
E1160,ML,Beginner,ML,No,0
E1161,JAVA,Intermediate,JAVA,No,0
E1162,ML,Advanced,PYTHON,Yes,1
E1163,PYTHON,Intermediate,ML,Yes,1
E1164,EXCEL,Advanced,JAVA,No,0
E1165,EXCEL,Intermediate,PYTHON,No,0
E1166,ML,Advanced,ML,No,0
E1167,JAVA,Advanced,SQL,Yes,1
E1168,JAVA,Intermediate,ML,Yes,1
E1169,PYTHON,Beginner,SQL,Yes,1
E1170,ML,Beginner,PYTHON,Yes,1
E1171,ML,Advanced,SQL,Yes,1
E1172,EXCEL,Beginner,PYTHON,No,0
E1173,ML,Intermediate,PYTHON,No,0
E1174,JAVA,Advanced,ML,Yes,1
E1175,JAVA,Beginner,SQL,No,0
E1176,JAVA,Beginner,JAVA,No,0
